Temps [s];Marche [s/j];Amplitude [°]
12718;1.4;285
12720;5.2;280
12722;1.7;283
12724;2.3;282
12726;2.6;283
12728;5.2;280
12730;1.9;278
12732;1.3;280
12734;3;277
12736;1.2;279
12738;1.4;281
12740;1.2;281
12742;4.1;282
12744;0;283
12746;0.8;284
12748;1.3;288
12750;3.2;283
12752;0.1;290
12754;2.2;290
12756;3.4;288
12758;2;289
12760;1.9;290
12762;1.3;294
12764;3.6;291
12766;2.1;289
12768;2.6;287
12770;2.2;289
12772;5;289
12774;2.7;283
12776;4;284
12778;2.9;283
12780;5.3;276
12782;0.7;275
12784;0.8;273
12786;2.1;276
12788;3.4;279
12790;0.8;283
12792;0.6;284
12794;3;285
12796;-0.1;286
12798;1.6;288
12800;0.8;289
12802;4.4;290
12804;-0.2;290
12806;1.2;291
12808;2.6;294
12810;4.2;289
12812;1;292
12814;1.2;289
12816;3.2;290
12818;2.8;290
12820;2.5;291
12822;1.8;286
12824;4.4;285
12826;2.5;284
12828;3;286
12830;2.3;289
12832;5.3;283
12834;2.1;283
12836;2.9;282
12838;1.7;284
12840;4.6;281
12842;1.7;281
12844;1.5;283
12846;1.8;281
12848;3.2;280
12850;0.1;283
12852;1.2;280
12854;2.8;285
12856;0.7;288
12858;2.1;289
12860;2.2;289
12862;4.7;286
12864;0.8;282
12866;2.1;288
12868;1.9;289
12870;3.6;287
12872;1.3;291
12874;2.5;290
12876;4.3;285
12878;2;288
12880;2.8;285
12882;2.3;283
12884;4.3;284
12886;2.6;279
12888;3.7;284
12890;2.7;281
12892;5;277
12894;1.2;267
12896;2.2;274
12898;1;272
12900;4.5;271
12902;1.3;272
12904;0.4;275
12906;1.3;274
12908;2.3;273
12910;-0.2;276
12912;0.6;276
12914;2.5;276
12916;0.5;274
12918;1.9;279
12920;0.9;277
12922;3.5;277
12924;-0.3;280
12926;1.6;277
12928;2.2;281
12930;3.7;276
12932;1.4;281
12934;2;279
12936;3.9;278
12938;1;269
12940;2.3;277
12942;1.1;277
12944;3.6;275
12946;0.7;274
12948;1.5;275
12950;0.8;276
12952;3.5;274
12954;0.9;268
12956;1.6;276
12958;0.5;277
12960;2.9;275
12962;-0.3;278
12964;0.4;278
12966;1.7;281
12968;2.8;281
12970;1;281
12972;1.1;280
12974;3.1;283
12976;0.4;273
12978;1.7;285
12980;1.6;287
12982;4.4;284
12984;0.9;286
12986;2.7;287
12988;2.9;286
12990;3.5;285
12992;2.2;284
12994;2;285
12996;4.4;284
12998;2.3;283
13000;3.5;282
13002;2.1;281
13004;4.5;278
13006;2.3;278
13008;1.9;278
13010;1.4;265
13012;3.5;277
13014;0.1;279
13016;1.3;280
13018;0.2;281
13020;3.4;281
13022;-0.3;282
13024;0.5;287
13026;2;287
13028;3.3;288
13030;1.7;288
13032;0.9;290
13034;3.2;291
13036;0.9;289
13038;2;293
13040;2.2;293
13042;4.6;288
13044;1.7;282
13046;2.6;290
13048;2.6;291
13050;5.2;286
13052;2.2;288
13054;2.8;273
13056;4.5;275
13058;2.1;278
13060;2.5;281
13062;1.6;284
13064;3.8;282
13066;1.1;280
13068;1.8;277
13070;0.2;284
13072;4.3;279
13074;0.5;284
13076;0.9;287
13078;0.4;288
13080;4.4;288
13082;1.2;290
13084;0.7;291
13086;1.5;291
13088;3.7;291
13090;0.9;291
13092;1.9;292
13094;3.8;294
13096;2.1;293
13098;2.5;289
13100;2.2;292
13102;6;289
13104;3;287
13106;3.6;274
13108;3;284
13110;4.5;277
13112;1.9;276
13114;1.7;280
13116;2.6;272
13118;3;278
13120;1.1;278
13122;0.9;284
13124;3.4;281
13126;1.1;280
13128;1.5;275
13130;0.3;277
13132;3.4;282
13134;0.9;283
13136;2;287
13138;1.3;286
13140;4.9;286
13142;1.4;288
13144;1.8;288
13146;2.2;288
13148;4.1;285
13150;1.8;278
13152;2.2;287
13154;4.3;287
13156;3.2;280
13158;4.4;283
13160;4;275
13162;2.8;273
13164;1.5;270
13166;2.1;269
13168;1.3;271
13170;4.3;268
13172;-0.3;268
13174;0.7;272
13176;2;272
13178;2.3;271
13180;-0.4;274
13182;-0.5;277
13184;2.1;277
13186;0.2;275
13188;0.9;274
13190;0.1;283
13192;4.2;283
13194;0.4;283
13196;0.6;285
13198;0.3;288
13200;4.4;286
13202;1.4;287
13204;0.9;287
13206;1.9;289
13208;4.4;288
13210;1.4;288
13212;3.3;290
13214;4.9;280
13216;3.8;278
13218;3.3;282
13220;2.4;280
13222;6;277
13224;0.5;274
13226;1.3;276
13228;0.5;274
13230;3;276
13232;-0.4;277
13234;0.5;278
13236;2.4;279
13238;1.7;281
13240;1.6;281
13242;0.7;284
13244;2.7;283
13246;1.7;277
13248;2.1;285
13250;0.5;286
13252;3.4;282
13254;0.5;284
13256;2;287
13258;0.9;287
13260;4.7;287
13262;1.4;288
13264;1.4;290
13266;2.4;289
13268;4.4;285
13270;2.2;288
13272;2.2;289
13274;3.8;284
13276;1.8;286
13278;2.6;286
13280;2;287
13282;4.7;286
13284;1.2;280
13286;1.1;284
13288;1.3;288
13290;4;288
13292;0.4;290
13294;1;291
13296;2.8;289
13298;3;289
13300;1.3;292
13302;1;294
13304;3.3;287
13306;2.3;290
13308;1.8;286
13310;1.4;290
13312;4.1;291
13314;1;292
13316;2.1;294
13318;1.6;294
13320;5;290
13322;1.9;288
13324;2.1;284
13326;2.7;289
13328;5.1;289
13330;1.5;287
13332;1.6;290
13334;3.7;286
13336;2.1;281
13338;2.1;289
13340;2;287
13342;4.6;274
13344;0.8;287
13346;1.7;289
13348;1.5;287
13350;3.7;281
13352;0.8;286
13354;2.1;278
13356;2.9;289
13358;2;288
13360;1.3;289
13362;1.3;295
13364;3.7;292
13366;2.2;290
13368;3.4;283
13370;1.9;289
13372;5.1;287
13374;2.2;287
13376;4.1;285
13378;4.1;284
13380;6.2;273
13382;1.3;275
13384;0.6;277
13386;1.4;277
13388;2.8;271
13390;0.1;277
13392;0.4;277
13394;2.8;276
13396;0;279
13398;1.6;280
13400;0.7;282
13402;4.2;281
13404;-0.1;279
13406;1;286
13408;2.9;284
13410;4.4;283
13412;1.3;285
13414;1.7;285
13416;3.2;280
13418;2.7;282
13420;3;283
13422;2.5;268
13424;4.4;281
13426;1.9;278
13428;2.5;281
13430;1.4;281
13432;4.3;280
13434;1.2;277
13436;2.2;277
13438;1.2;278
13440;4.1;274
13442;1;276
13444;0.9;277
13446;1.1;273
13448;2.3;276
13450;-0.4;277
13452;1.1;278
13454;2.8;279
13456;0.7;273
13458;1.7;280
13460;2;280
13462;4.3;281
13464;0.3;282
13466;1.8;283
13468;1.4;282
13470;3;283
13472;0.6;287
13474;2.3;278
13476;3.8;282
13478;1.5;281
13480;2.4;282
13482;1.5;287
13484;3.8;284
13486;1.8;283
13488;2.9;275
13490;2.5;282
13492;4.3;282
13494;1.5;276
13496;2.2;282
13498;1.1;283
13500;4.4;281
13502;1.3;281
13504;0.9;282
13506;1.4;283
13508;3;283
13510;1;282
13512;1.2;288
13514;3;278
13516;1.5;288
13518;2.3;289
13520;1.7;287
13522;4.3;284
13524;0.4;289
13526;2.3;289
13528;2.4;292
13530;4.4;289
13532;1.7;291
13534;2.6;289
13536;4.5;285
13538;1.8;287
13540;3.1;287
13542;2.2;278
13544;3.9;284
13546;1.6;284
13548;2.4;284
13550;1.7;284
13552;4.7;284
13554;1.7;283
13556;2.3;283
13558;0.8;283
13560;3.7;282
13562;0;286
13564;1;286
13566;2.2;288
13568;3;286
13570;1.5;288
13572;1.3;291
13574;3.5;288
13576;0.8;289
13578;2;292
13580;1.8;292
13582;5;275
13584;1.4;290
13586;2.7;290
13588;2.7;291
13590;3.8;287
13592;2.6;286
13594;2.7;288
13596;4.7;286
13598;2.3;284
13600;3.4;283
13602;2.2;283
13604;4.4;281
13606;1.8;279
13608;2;283
13610;1.7;279
13612;4;274
13614;0.8;280
13616;2.1;281
13618;0.9;283
13620;3.5;277
13622;0.8;282
13624;1.1;282
13626;1.6;284
13628;2.9;284
13630;1.5;286
13632;1.3;288
13634;3.7;286
13636;1.1;285
13638;2.6;288
13640;2.8;286
13642;4.9;284
13644;1.4;284
13646;3.3;283
13648;3.1;281
13650;5.2;278
13652;2.2;279
13654;2.7;271
13656;4.1;271
13658;2;269
13660;2.4;267
13662;0.9;271
13664;3.5;268
13666;0.7;270
13668;1.1;274
13670;-0.8;275
13672;3.8;276
13674;-0.8;272
13676;0;278
13678;-0.1;281
13680;4.5;274
13682;0.5;281
13684;0.4;283
13686;1.1;283
13688;3.9;284
13690;0.6;282
13692;1.3;285
13694;3.3;282
13696;2.4;283
13698;2;285
13700;2.1;284
13702;6.1;280
13704;2.7;278
13706;3.1;276
13708;1.9;274
13710;3.1;268
13712;0.5;266
13714;1.1;274
13716;1.9;274
13718;2.6;272
13720;0.7;276
13722;0.2;276
13724;2.6;277
13726;0;272
13728;0.8;273
13730;0;280
13732;3.3;283
13734;0.9;283
13736;1.3;284
13738;0.7;275
13740;4.3;285
13742;1;287
13744;1.2;289
13746;1.9;289
13748;4.2;282
13750;1.4;288
13752;1.7;280
13754;3.6;289
13756;2.2;284
13758;4.4;287
13760;3.4;282
13762;7.1;278
13764;0.9;274
13766;1.2;277
13768;1.4;271
13770;3.7;276
13772;0.2;276
13774;0.7;279
13776;2.5;281
13778;2.7;278
13780;0.5;281
13782;0.2;283
13784;2.5;285
13786;1.5;283
13788;1.2;285
13790;0.7;289
13792;4.3;286
13794;0.7;287
13796;1.1;291
13798;0.6;292
13800;4.4;291
13802;1.3;291
13804;0.5;293
13806;2;295
13808;4.5;293
13810;1.4;292
13812;3.6;292
13814;5.9;286
13816;4.3;282
13818;3.4;284
13820;2.3;281
13822;6.2;280
13824;1;279
13826;1.8;279
13828;1.4;280
13830;3.8;275
13832;0.2;281
13834;1;282
13836;2.8;280
13838;2.1;282
13840;2;283
13842;1;285
13844;3.1;278
13846;1.8;283
13848;1.5;286
13850;0.5;287
13852;4.1;277
13854;1.5;287
13856;2.3;285
13858;1.5;288
13860;4.9;284
13862;1.6;286
13864;0.9;284
13866;3.2;285
13868;5.9;280
13870;2.8;280
13872;2.3;271
13874;3.3;276
13876;0.8;268
13878;1.8;279
13880;1.6;276
13882;4.2;277
13884;0.5;275
13886;0.8;273
13888;1.3;278
13890;3.6;271
13892;0.1;278
13894;0.8;279
13896;3.2;279
13898;2.7;274
13900;1.3;279
13902;0.9;282
13904;2.8;281
13906;1.9;277
13908;1.9;279
13910;1;282
13912;4.1;283
13914;1.3;272
13916;1.9;274
13918;1.5;285
13920;5;282
13922;2.2;281
13924;2.8;279
13926;2.8;279
13928;4.9;275
13930;0.8;274
13932;-0.1;274
13934;2.1;277
13936;0.8;276
13938;1;276
13940;1.3;276
13942;4.1;279
13944;0;276
13946;1;282
13948;1.4;278
13950;3.4;281
13952;0.4;285
13954;1.5;283
13956;2.9;284
13958;1.7;283
13960;1.6;280
13962;1.7;281
13964;4.2;285
13966;2.1;284
13968;2.8;285
13970;1.5;286
13972;4.7;281
13974;1.1;284
13976;3.4;284
13978;3.6;274
13980;5.8;278
13982;0.8;275
13984;0.3;279
13986;1.5;279
13988;2.8;279
13990;0.4;280
13992;0.7;285
13994;3;281
13996;0.4;283
13998;1.4;285
14000;1;287
14002;4.6;286
14004;-0.3;288
14006;1.9;290
14008;2.1;292
14010;3.7;289
14012;0.9;291
14014;1;292
14016;3.4;288
14018;2.3;293
14020;2.5;289
14022;1.9;293
14024;4.1;292
14026;2;290
14028;2.8;290
14030;1.5;290
14032;4.2;291
14034;2;288
14036;2.7;289
14038;1.8;289
14040;4.8;287
14042;1.9;287
14044;1.8;289
14046;2.5;288
14048;3.7;285
14050;0.9;290
14052;1.6;291
14054;3.3;288
14056;1.1;290
14058;1.8;293
14060;2;291
14062;4.3;283
14064;0.7;290
14066;1.9;291
14068;2.2;294
14070;3.6;291
14072;1.5;293
14074;2.3;290
14076;4.5;288
14078;2.5;286
14080;3.3;288
14082;2.1;289
14084;4.3;285
14086;2;286
14088;2.5;287
14090;2.2;286
14092;4.7;285
14094;1.7;282
14096;2.5;285
14098;1.6;284
14100;4.7;280
14102;2.1;280
14104;1.6;280
14106;2.5;279
14108;3.6;277
14110;0.8;280
14112;1.6;282
14114;3.7;279
14116;1.2;278
14118;2.2;282
14120;1.6;280
14122;4.2;277
14124;0;282
14126;2.2;276
14128;2.4;283
14130;4.2;282
14132;1.9;284
14134;2.7;280
14136;4.3;278
14138;1.4;278
14140;3;279
14142;1.5;279
14144;3.9;276
14146;1;276
14148;2.1;279
14150;1.4;278
14152;4.4;276
14154;1.2;275
14156;1.7;272
14158;0.4;277
14160;3.3;273
14162;-0.7;275
14164;0.3;279
14166;2;280
14168;2.8;278
14170;1;281
14172;0.8;284
14174;3.7;283
14176;0.3;283
14178;1.4;286
14180;2;285
14182;4.7;284
14184;1;285
14186;2.8;283
14188;2.8;280
14190;3.9;280
14192;2;282
14194;2;282
14196;4.3;280
14198;1.3;276
14200;2.5;280
14202;1.7;280
14204;3.9;277
14206;1.4;278
14208;1.7;281
14210;1.7;280
14212;3.9;275
14214;0.9;278
14216;1.7;279
14218;0.8;281
14220;3.4;276
14222;0.5;282
14224;1.1;284
14226;1.8;284
14228;2.9;285
14230;1.3;286
14232;1.2;287
14234;3.4;288
14236;1.1;285
14238;2.7;283
14240;2.8;289
14242;4.9;286
14244;1;285
14246;2.6;287
14248;2.4;286
14250;4;284
14252;1.5;285
14254;2.6;282
14256;4.7;281
14258;2.5;281
14260;2.6;280
14262;1.3;282
14264;4.3;280
14266;1.2;279
14268;1.6;281
14270;0.4;283
14272;4.7;283
14274;0.3;281
14276;1;283
14278;0.5;287
14280;4.5;283
14282;0.6;289
14284;0.5;290
14286;1.3;291
14288;3.7;291
14290;0.8;293
14292;1.9;295
14294;3.4;292
14296;1.9;290
14298;2.1;293
14300;2.3;292
14302;5.6;290
14304;2.2;288
14306;3.6;286
14308;3.4;285
14310;4.7;281
14312;1.8;283
14314;2.2;282
14316;3.3;283
14318;3.7;281
14320;1.8;282
14322;1.3;284
14324;3.8;282
14326;1.2;279
14328;1.8;283
14330;0;286
14332;3.6;286
14334;0.7;286
14336;1.9;288
14338;0.9;288
14340;5;287
14342;1.6;290
14344;1.2;287
14346;2.4;290
14348;4.7;286
14350;2;287
14352;2.4;289
14354;4.2;288
14356;2.1;282
14358;4.6;284
14360;3.8;280
14362;2.5;277
14364;1.1;273
14366;1.4;274
14368;1.4;276
14370;4.3;271
14372;0.1;270
14374;0.4;273
14376;2.4;274
14378;3.1;273
14380;0.1;274
14382;-0.3;277
14384;2.7;275
14386;1;275
14388;1;280
14390;0.1;280
14392;4.2;279
14394;0.2;278
14396;0.8;282
14398;0.2;285
14400;4.3;282
14402;1.4;286
14404;0.7;286
14406;2.2;286
14408;4.4;285
14410;1;286
14412;3;284
14414;5.6;281
14416;3.8;275
14418;2.9;276
14420;1.1;275
14422;5.3;273
14424;0.7;272
14426;1.3;273
14428;0.6;272
14430;3.1;273
14432;-0.7;275
14434;0.3;277
14436;2;276
14438;1.4;275
14440;1.1;278
14442;0.3;281
14444;2.4;280
14446;1.2;280
14448;1.1;285
14450;0.1;287
14452;3.5;286
14454;1.6;284
14456;2.7;289
14458;1.6;286
14460;4.9;284
14462;1.6;280
14464;1.7;288
14466;2.6;287
14468;5.8;285
14470;3.7;282
14472;2.9;280
14474;3.8;278
14476;0.4;278
14478;1.3;282
14480;1;282
14482;4.7;280
14484;0.9;280
14486;1.2;282
14488;1;282
14490;3.6;269
14492;0.2;287
14494;1.3;287
14496;3.2;285
14498;2.6;285
14500;1.8;289
14502;1.3;291
14504;2.7;291
14506;2.5;289
14508;2.4;292
14510;1.5;290
14512;4;289
14514;1.7;286
14516;2.2;289
14518;1.4;292
14520;5.1;288
14522;1.9;290
14524;2.9;287
14526;3.6;286
14528;5.9;284
14530;1.8;283
14532;1.1;285
14534;2.2;283
14536;1.1;282
14538;1.9;283
14540;1.6;287
14542;4.4;286
14544;0.4;286
14546;1.7;288
14548;1.7;290
14550;3.5;287
14552;0.5;292
14554;1.7;290
14556;3.2;289
14558;2.5;275
14560;1.6;290
14562;1.9;286
14564;4.4;286
14566;2.3;287
14568;3.1;290
14570;2;289
14572;4.8;288
14574;3;282
14576;5;282
14578;3.3;278
14580;5.1;273
14582;0.9;273
14584;0.8;269
14586;1.7;277
14588;3.2;276
14590;0.4;276
14592;0.6;276
14594;2.9;275
14596;-0.2;276
14598;1.6;278
14600;0.6;280
14602;4.7;279
14604;-0.3;281
14606;1.4;282
14608;1.5;284
14610;3.8;281
14612;1.5;280
14614;1.9;283
14616;4.2;282
14618;2.6;282
14620;2.8;281
14622;2.2;280
14624;4.5;278
14626;1.4;278
14628;2.3;279
14630;1.4;277
14632;4.2;279
14634;1.1;274
14636;2.2;278
14638;1.9;276
14640;4.5;275
14642;0.6;274
14644;0.9;275
14646;1.4;276
14648;2.9;276
14650;0;277
14652;0.7;278
14654;2.8;271
14656;-0.1;276
14658;1.3;277
14660;1.3;280
14662;3.9;281
14664;0.4;281
14666;1.8;282
14668;2.1;283
14670;3.8;278
14672;1;284
14674;2;281
14676;4.1;280
14678;1.4;279
14680;2.5;281
14682;1.2;279
14684;3.6;281
14686;1.4;279
14688;2.1;278
14690;1.9;281
14692;4.8;276
14694;1.3;277
14696;2.6;277
14698;1.5;278
14700;4.4;275
14702;0.9;277
14704;0.3;277
14706;1.4;274
14708;2.5;275
14710;0.3;280
14712;1;273
14714;2.5;275
14716;0.4;276
14718;1.7;285
14720;1.1;283
14722;3.9;284
14724;0;285
14726;2.2;287
14728;2.5;288
14730;4.2;283
14732;1.4;290
14734;2.4;284
14736;4;284
14738;1.6;285
14740;3;287
14742;1.4;287
14744;3.7;284
14746;1.5;286
14748;2.6;278
14750;1.8;287
14752;4.6;287
14754;2.3;284
14756;2.8;284
14758;1.5;283
14760;4.2;282
14762;0.6;286
14764;1.1;283
14766;1.9;287
14768;2.8;283
14770;1.2;286
14772;1.5;290
14774;3.5;285
14776;0.7;289
14778;1.9;292
14780;1.9;291
14782;5;272
14784;1;288
14786;2.6;289
14788;3;289
14790;4;271
14792;2.2;289
14794;2.5;288
14796;4.3;284
14798;1.6;283
14800;2.5;286
14802;2.1;285
14804;4.7;283
14806;1.8;284
14808;2.1;285
14810;2.3;282
14812;4.8;283
14814;1.3;281
14816;2.1;281
14818;1.2;280
14820;3.8;280
14822;0.5;284
14824;0.9;283
14826;1.9;286
14828;3.1;285
14830;1.9;287
14832;1.4;288
14834;4.1;285
14836;1.8;286
14838;2.5;287
14840;2.7;286
14842;4.9;280
14844;1.3;272
14846;2.7;284
14848;2.9;281
14850;4.6;268
14852;1;283
14854;2.5;281
14856;5.1;278
14858;2.6;273
14860;3.5;274
14862;2.3;274
14864;4.5;270
14866;1.6;268
14868;2;269
14870;0.1;262
14872;4.6;270
14874;0.1;262
14876;0.7;269
14878;-0.5;274
14880;3.6;273
14882;-0.3;275
14884;-0.5;273
14886;0.8;280
14888;3.2;278
14890;0.5;281
14892;1.6;281
14894;2.9;279
14896;1.6;279
14898;2;279
14900;1.9;281
14902;5.1;278
14904;0.7;278
14906;2.4;271
14908;2.2;275
14910;3.7;273
14912;1.3;271
14914;2.2;274
14916;2.8;271
14918;3.2;269
14920;1.1;272
14922;0.3;272
14924;3;274
14926;0.2;272
14928;0.8;276
14930;0;278
14932;2.9;280
14934;0.1;279
14936;1;282
14938;0.3;284
14940;4.8;279
14942;1.2;283
14944;0.5;282
14946;2.1;287
14948;4.3;286
14950;1.5;285
14952;1.6;284
14954;3.9;284
14956;1.6;283
14958;3.1;286
14960;2.9;282
14962;7;279
14964;1.4;277
14966;1.9;271
14968;1.4;279
14970;4.5;274
14972;-0.2;278
14974;0.5;277
14976;2.6;277
14978;2.5;276
14980;0.5;278
14982;0.2;278
14984;2.4;283
14986;1.3;282
14988;0.9;288
14990;0.4;286
14992;4.1;276
14994;0.6;275
14996;0.8;291
14998;1;285
15000;4.5;292
15002;1.2;295
15004;1.6;296
15006;3.4;295
15008;4.9;294
15010;1.3;295
15012;2.2;295
15014;4.5;292
15016;3.9;286
15018;3.9;285
15020;2.6;287
15022;6.2;282
15024;1.8;283
15026;2.1;281
15028;1.8;285
15030;4.2;281
15032;0.4;281
15034;1.2;285
15036;3;287
15038;2.5;285
15040;2.4;287
15042;1;287
15044;3.1;288
15046;1.6;287
15048;1.4;290
15050;0.3;293
15052;3.8;295
15054;1.8;290
15056;2.3;294
15058;2;293
15060;4.9;291
15062;1.5;292
15064;1.4;291
15066;2.5;288
15068;5.9;289
15070;3.9;285
15072;3.5;285
15074;4.8;281
15076;1.7;279
15078;2.2;280
15080;1.6;281
15082;5;280
15084;1.1;279
15086;1.3;276
15088;1.7;282
15090;3.9;280
15092;0.3;284
15094;0.9;284
15096;2.8;284
15098;2.9;280
15100;1.7;284
15102;1.1;285
15104;3.4;284
15106;2.7;279
15108;2.5;272
15110;1.6;280
15112;4.5;282
15114;1.7;281
15116;2.4;282
15118;1.8;284
15120;5.5;279
15122;1.9;278
15124;2;277
15126;3.1;279
15128;4.9;272
15130;1.2;274
15132;0.3;275
15134;2.3;276
15136;0.9;275
15138;1.4;276
15140;0.8;277
15142;3.8;277
15144;-0.4;279
15146;0.7;281
15148;1.8;283
15150;3.2;281
15152;0.1;285
15154;1.6;284
15156;3.3;282
15158;2.2;277
15160;1.9;285
15162;2.2;287
15164;4.2;283
15166;2.2;282
15168;2.5;283
15170;1.5;283
15172;4.6;281
15174;2.2;280
15176;4.3;279
15178;2.8;270
15180;4.9;270
15182;0.3;274
15184;0.2;275
15186;1.3;276
15188;2.5;273
15190;0.3;277
15192;0.6;280
15194;3;280
15196;0;279
15198;1.5;282
15200;0.4;282
15202;4.2;283
15204;-0.3;285
15206;1.5;287
15208;1.4;288
15210;3.8;285
15212;1.1;291
15214;1.3;290
15216;3.9;290
15218;2.7;288
15220;2.6;288
15222;1.7;285
15224;4.1;286
15226;2.1;287
15228;2.7;286
15230;1.6;290
15232;5;280
15234;2.4;285
15236;3.2;281
15238;1.9;279
15240;4.6;278
15242;1.4;278
15244;1.3;284
15246;1.7;283
15248;2.9;285
15250;0.6;280
15252;1.8;290
15254;3.4;286
15256;0.8;287
15258;1.6;290
15260;1.4;292
15262;3.9;291
15264;0.8;292
15266;1.8;293
15268;2.4;289
15270;4.1;292
15272;1.3;293
15274;2.3;292
15276;4.1;291
15278;1.6;288
15280;3;290
15282;1.9;292
15284;4.3;289
15286;1.9;287
15288;3.3;289
15290;2.6;286
15292;4.9;287
15294;1.9;285
15296;2.5;284
15298;2;285
15300;5.3;281
15302;1.9;281
15304;1.5;278
15306;2.6;282
15308;3.4;279
15310;1.3;282
15312;1.7;282
15314;3.2;283
15316;1;273
15318;2.7;284
15320;1.5;284
15322;4.4;281
15324;0.8;283
15326;2.6;283
15328;2.4;271
15330;3.9;281
15332;1.6;284
15334;2.5;280
15336;4;280
15338;1.6;278
15340;2.7;275
15342;1.3;277
15344;4.3;279
15346;1.6;279
15348;2.2;276
15350;1.8;278
15352;4.5;277
15354;1.9;277
15356;2.4;275
15358;0.9;274
15360;3.5;271
15362;-0.3;275
15364;0.7;278
15366;1.5;265
15368;2.1;270
15370;0.5;279
15372;0.9;279
15374;3.3;277
15376;0.5;279
15378;2.1;282
15380;2.2;280
15382;4.1;279
15384;0.5;280
15386;2.4;283
15388;2.8;281
15390;3.5;277
15392;2;280
15394;2.1;280
15396;4.3;278
15398;1.4;275
15400;2.9;277
15402;1.7;277
15404;3.8;277
15406;1.7;275
15408;1.9;274
15410;0.9;275
15412;3;275
15414;-0.2;275
15416;1;278
15418;0.2;279
15420;3;276
15422;0.2;279
15424;0.9;284
15426;1.7;284
15428;2.7;282
15430;1.4;284
15432;1.2;285
15434;3.7;288
15436;1.4;283
15438;2.6;289
15440;2.7;287
15442;4.9;287
15444;1;287
15446;2.6;285
15448;2.5;280
15450;4.1;283
15452;1;286
15454;2.2;281
15456;4.5;282
15458;2.4;280
15460;3;280
15462;1.5;280
15464;4;279
15466;1;278
15468;1.6;281
15470;0.3;283
15472;4.6;279
15474;0.3;280
15476;0.9;284
15478;1.2;289
15480;4.6;284
15482;0.7;284
15484;0.7;288
15486;1.7;275
15488;4;289
15490;0.9;288
15492;1.8;292
15494;3.3;290
15496;2.2;289
15498;2.3;290
15500;1.8;291
15502;5.5;288
15504;1.4;287
15506;3.1;288
15508;3;288
15510;4.7;277
15512;1.5;286
15514;2.4;284
15516;2.9;280
15518;3.7;282
15520;2.3;281
15522;1.5;283
15524;3.8;282
15526;1.4;280
15528;1.9;283
15530;0.3;283
15532;3.4;286
15534;0.5;284
15536;1.8;288
15538;0.9;289
15540;5;287
15542;0.9;288
15544;0.7;290
15546;1.9;291
15548;3.9;292
15550;1.2;291
15552;1.8;290
15554;4.1;287
15556;2.4;285
15558;3.8;291
15560;3.5;281
15562;3;284
15564;2.4;280
15566;3.2;279
15568;2.5;279
15570;5.5;273
15572;0.4;275
15574;0.9;275
15576;2.5;275
15578;2.7;270
15580;0.5;275
15582;-0.2;277
15584;2.7;277
15586;0.5;277
15588;1.1;278
15590;1;281
15592;4.6;281
15594;0.8;279
15596;0.9;277
15598;0.4;283
15600;4.6;282
15602;1.4;279
15604;1;282
15606;1.7;282
15608;4.7;284
15610;1.7;283
15612;2.1;284
15614;3.8;281
15616;2.3;276
15618;3.5;279
15620;2.3;278
15622;6;270
15624;0.7;272
15626;1.7;274
15628;1.4;265
15630;3.3;271
15632;-0.4;276
15634;0.6;277
15636;2.3;276
15638;1.5;272
15640;1.5;276
15642;0.2;281
15644;3;280
15646;1.5;279
15648;1.4;274
15650;0.1;285
15652;3.3;281
15654;1.1;284
15656;2.2;286
15658;1.3;274
15660;4.6;279
15662;1.7;284
15664;1.7;284
15666;2.3;284
15668;4.4;283
15670;2.2;285
15672;2.1;284
15674;3.9;280
15676;1.7;280
15678;2.8;280
15680;2.2;279
15682;4.6;282
15684;0.7;280
15686;0.8;283
15688;0.8;282
15690;3.7;283
15692;0;285
15694;1.2;286
15696;2.8;288
15698;3.2;285
15700;2.2;288
15702;1.2;292
15704;2.8;290
15706;2.2;288
15708;1.9;292
15710;1;291
15712;3.9;289
15714;1.2;291
15716;1.8;293
15718;2;292
15720;5.1;287
15722;1.9;291
15724;2.4;291
15726;2.8;289
15728;5.6;285
15730;2.2;284
15732;2;288
15734;3.6;286
15736;1.7;280
15738;2.2;286
15740;1.7;287
15742;4.6;272
15744;0.8;277
15746;1.9;289
15748;1.4;291
15750;3.4;288
15752;0.7;293
15754;1.8;292
15756;3.1;290
15758;2.3;290
15760;1.8;291
15762;1.7;291
15764;4.1;292
15766;2.7;286
15768;3.2;285
15770;2.4;284
15772;5;280
15774;2.3;284
15776;4.3;276
15778;4.1;280
15780;5.4;274
15782;1.2;272
15784;0.9;278
15786;1.9;280
15788;3.3;278
15790;1.2;280
15792;0.9;279
15794;3;278
15796;0.1;282
15798;1.4;283
15800;0.9;286
15802;4.3;284
15804;-0.5;285
15806;2.2;288
15808;2.5;288
15810;4.1;283
15812;1.8;290
15814;1.3;289
15816;3.7;288
15818;3.1;287
15820;3.8;285
15822;3.1;285
15824;5.1;283
15826;2.5;280
15828;3.4;278
15830;1.8;279
15832;5.1;268
15834;2.2;274
15836;2.8;273
15838;1.5;273
15840;4.2;269
15842;0.8;267
15844;1.1;270
15846;1;271
15848;2.6;271
15850;-0.5;273
15852;0.6;276
15854;2.3;274
15856;0;278
15858;1.4;281
15860;1.7;278
15862;4;279
15864;0.4;281
15866;1.5;274
15868;1.9;282
15870;3.2;280
15872;1;285
15874;2.3;283
15876;4;282
15878;1.3;279
15880;2.8;281
15882;1.7;282
15884;3.8;279
