Temps [s];Marche [s/j];Amplitude [°]
12808;19.8;257
12810;19.9;255
12812;19;257
12814;19.4;258
12816;21.7;256
12818;22.3;255
12820;20.9;252
12822;20.3;253
12824;22.2;253
12826;19.8;252
12828;18.7;255
12830;19.9;254
12832;18.6;254
12834;18.8;258
12836;19.3;257
12838;20;260
12840;19;259
12842;20;260
12844;20.7;260
12846;20.3;257
12848;20.8;259
12850;21.1;257
12852;20;257
12854;19.7;259
12856;20.4;258
12858;21;259
12860;21.2;256
12862;22.3;254
12864;23.5;252
12866;21.4;248
12868;20.9;250
12870;20.9;248
12872;19.9;248
12874;19.6;251
12876;19;250
12878;19.3;253
12880;18.1;253
12882;18.2;256
12884;19.3;258
12886;18.9;256
12888;19.6;259
12890;21;257
12892;20.5;257
12894;20.5;258
12896;20;257
12898;20.5;258
12900;19.5;257
12902;19.4;259
12904;21.3;260
12906;20.1;258
12908;22.8;258
12910;23.4;253
12912;21.5;252
12914;21.3;251
12916;21.1;249
12918;21.1;251
12920;20;248
12922;19.3;249
12924;20.2;251
12926;19.4;249
12928;18.5;253
12930;19.7;252
12932;19.4;254
12934;19.6;255
12936;19.1;254
12938;20.1;256
12940;18.9;255
12942;19;256
12944;20.2;257
12946;19.3;256
12948;18.5;259
12950;20;259
12952;20;259
12954;23.3;257
12956;21.7;254
12958;21.4;255
12960;20.4;252
12962;19.2;254
12964;20.9;255
12966;19.7;253
12968;19.4;257
12970;19.5;255
12972;18.9;257
12974;18.4;259
12976;19.5;258
12978;20.8;260
12980;20.4;256
12982;19.6;257
12984;20.5;258
12986;19.7;255
12988;19.1;258
12990;20.1;257
12992;19.6;257
12994;18.6;259
12996;19.5;258
12998;20.7;260
13000;20.9;257
13002;21.7;256
13004;21.7;256
13006;20.5;253
13008;19.5;255
13010;19.9;255
13012;19.4;256
13014;19.3;257
13016;18.7;257
13018;19.8;260
13020;19;259
13022;18.2;261
13024;20.5;263
13026;20.4;261
13028;21.2;263
13030;21.9;260
13032;20.4;259
13034;20.2;260
13036;20.5;258
13038;20.8;259
13040;20.3;257
13042;19.4;258
13044;20.1;259
13046;22.7;255
13048;21.9;255
13050;22.1;252
13052;21.3;251
13054;20.1;251
13056;19.7;251
13058;20;253
13060;18.8;252
13062;18.6;255
13064;19.2;257
13066;18.9;255
13068;17.7;259
13070;19.7;260
13072;20.5;259
13074;21.5;260
13076;20.1;259
13078;20.9;260
13080;19.4;259
13082;19.1;260
13084;21;261
13086;20.1;259
13088;20.1;262
13090;20.3;260
13092;21.7;259
13094;22.5;258
13096;21.8;254
13098;22.7;254
13100;21.2;250
13102;19.8;251
13104;20.5;252
13106;20.2;250
13108;19;253
13110;19.8;253
13112;19.4;254
13114;18.4;256
13116;18.6;256
13118;20.8;257
13120;19.1;256
13122;19.7;256
13124;21;257
13126;19.9;254
13128;18.8;258
13130;20;257
13132;20.3;257
13134;20.5;258
13136;19.6;258
13138;21.4;259
13140;22.2;255
13142;20.7;254
13144;22.4;254
13146;21.2;250
13148;20;253
13150;20.6;252
13152;19.8;252
13154;18.7;254
13156;19.8;253
13158;19.9;255
13160;19.5;254
13162;18.7;255
13164;20.5;256
13166;20;253
13168;20.2;256
13170;19.9;254
13172;20.1;253
13174;19.1;256
13176;19.3;255
13178;19.9;258
13180;18.4;256
13182;18.8;259
13184;21.3;259
13186;22.3;254
13188;21;255
13190;21.3;253
13192;20.7;253
13194;20.3;255
13196;19.1;254
13198;19.9;257
13200;18.4;255
13202;18.2;258
13204;19.6;260
13206;19;258
13208;19.5;262
13210;21.5;259
13212;20.5;259
13214;20.2;259
13216;20.9;257
13218;21.1;259
13220;19.6;255
13222;18.9;256
13224;20.3;257
13226;19.6;256
13228;19.3;259
13230;21.5;256
13232;23.1;254
13234;20.8;254
13236;20.5;251
13238;20.8;253
13240;19.1;252
13242;19.6;253
13244;20.2;255
13246;19.2;253
13248;18.1;257
13250;19.5;257
13252;18.7;259
13254;19.2;261
13256;20;260
13258;20.8;261
13260;20.1;259
13262;20.2;260
13264;21.3;261
13266;19.9;258
13268;19.9;261
13270;21;259
13272;20;259
13274;19.6;260
13276;22;257
13278;23.5;256
13280;22.6;251
13282;21.1;251
13284;21.5;250
13286;20.2;248
13288;19.2;251
13290;20.4;250
13292;20.1;251
13294;18.7;253
13296;19;252
13298;19.9;256
13300;17.4;255
13302;19.8;257
13304;20.8;257
13306;19.5;255
13308;19.6;257
13310;20.3;256
13312;19.2;256
13314;19.6;258
13316;19.5;257
13318;19.9;260
13320;18.9;258
13322;19.4;260
13324;22.9;258
13326;22.2;253
13328;21.9;254
13330;22.3;250
13332;21.1;249
13334;19.6;251
13336;21.1;249
13338;20.8;251
13340;19.7;248
13342;18.9;250
13344;20.2;251
13346;19.5;250
13348;19.8;252
13350;21.7;251
13352;20.9;250
13354;19.5;251
13356;19.9;250
13358;19.9;253
13360;19;252
13362;18.7;254
13364;20.3;256
13366;18.8;254
13368;19.8;257
13370;22.9;253
13372;22;252
13374;21.3;252
13376;20.7;250
13378;20.9;251
13380;19.8;251
13382;19;253
13384;20.1;254
13386;18.8;253
13388;19.4;256
13390;19.9;255
13392;19.1;256
13394;18.2;258
13396;20.5;256
13398;21.6;257
13400;20.3;254
13402;20.4;254
13404;20.8;255
13406;19.6;253
13408;18.9;256
13410;20;254
13412;18.9;255
13414;18.6;257
13416;22.1;254
13418;22.8;254
13420;20;252
13422;20;252
13424;21.5;253
13426;19.7;251
13428;18.5;255
13430;20.1;254
13432;18;255
13434;18.6;258
13436;19.1;257
13438;19.8;260
13440;19.2;260
13442;19.5;260
13444;20.7;260
13446;20.5;258
13448;21;260
13450;21.3;257
13452;19.6;258
13454;18.9;260
13456;20.5;258
13458;20.8;259
13460;21.1;256
13462;22.6;254
13464;23.4;252
13466;21.4;248
13468;20.3;251
13470;20.8;249
13472;19.9;250
13474;19.5;251
13476;18.8;251
13478;20;254
13480;18.1;254
13482;18;257
13484;20.4;259
13486;19.1;258
13488;19.1;261
13490;21;259
13492;20.3;259
13494;20.8;259
13496;20;259
13498;20.4;260
13500;18.7;260
13502;19.3;261
13504;20.6;262
13506;20.3;260
13508;22.8;260
13510;23.5;254
13512;21.6;253
13514;20.7;253
13516;21.1;251
13518;21.5;252
13520;20.4;250
13522;19.6;250
13524;20.4;251
13526;19.7;251
13528;19.1;254
13530;20.2;253
13532;19.6;254
13534;20.3;254
13536;19.9;253
13538;20.7;256
13540;18.7;254
13542;19.2;255
13544;20.5;256
13546;19.3;255
13548;18.9;257
13550;20.2;257
13552;20.7;257
13554;23.2;255
13556;22.2;252
13558;21.6;253
13560;20.6;250
13562;19.1;252
13564;20.4;252
13566;19.7;251
13568;19.6;255
13570;20.1;254
13572;19.3;254
13574;18.4;257
13576;19.1;255
13578;21;258
13580;20.3;255
13582;19.4;256
13584;20.8;256
13586;20.1;253
13588;20.1;257
13590;19.7;255
13592;19.7;256
13594;18.7;257
13596;19.1;257
13598;20.2;259
13600;21.4;256
13602;21.5;255
13604;22.3;255
13606;21.2;252
13608;19.9;254
13610;20.6;253
13612;19.9;254
13614;18.9;256
13616;18;255
13618;19.9;259
13620;18.8;258
13622;18.1;261
13624;20.6;263
13626;20.6;259
13628;20.9;262
13630;21.5;260
13632;20.5;259
13634;20.3;261
13636;20.4;258
13638;20.6;260
13640;20.4;258
13642;19.3;259
13644;19.4;260
13646;22.1;257
13648;21.9;257
13650;21.9;254
13652;21.7;253
13654;20;253
13656;19.9;253
13658;20.2;255
13660;18.7;254
13662;18.5;256
13664;19.6;258
13666;19.4;256
13668;18.2;261
13670;20.2;260
13672;21.1;259
13674;21.2;260
13676;20.2;259
13678;21;260
13680;20.3;258
13682;19.2;260
13684;20.9;261
13686;20.1;259
13688;20.2;261
13690;21;260
13692;23.5;257
13694;21.7;256
13696;21.9;252
13698;22.5;253
13700;20.9;250
13702;19.8;250
13704;20.5;251
13706;19.9;250
13708;19.8;253
13710;19.6;253
13712;19.6;253
13714;18.2;256
13716;18.6;256
13718;21;258
13720;19.1;256
13722;19.7;256
13724;21.2;258
13726;19.9;255
13728;18.7;258
13730;19.8;258
13732;20.2;257
13734;20.7;259
13736;19.4;258
13738;21.8;259
13740;22.3;255
13742;21.1;255
13744;22.4;254
13746;21.3;250
13748;20.5;253
13750;20.9;251
13752;20;251
13754;19;253
13756;19.8;252
13758;20.5;254
13760;19.7;253
13762;19.1;254
13764;21.1;254
13766;20.5;251
13768;20.3;254
13770;21.1;253
13772;20.1;253
13774;19.6;254
13776;19.2;254
13778;20.2;257
13780;18.1;255
13782;18.9;257
13784;22;257
13786;22.5;252
13788;20.4;254
13790;21.5;252
13792;20.5;252
13794;20.2;253
13796;19.1;252
13798;20.4;254
13800;19;254
13802;17.8;256
13804;19.4;259
13806;19.1;257
13808;19.9;260
13810;21.2;258
13812;20.5;258
13814;19.8;259
13816;21;257
13818;21.2;257
13820;19.9;255
13822;18.8;256
13824;20.5;257
13826;19.5;255
13828;19.8;259
13830;21.1;256
13832;22.2;254
13834;19.7;253
13836;21.3;251
13838;20.9;253
13840;19.3;251
13842;19.4;253
13844;20.3;255
13846;19.5;253
13848;17.7;257
13850;19.7;257
13852;18.6;258
13854;19.3;261
13856;18.9;260
13858;20.7;262
13860;19.8;260
13862;19.8;261
13864;21.1;261
13866;20.1;258
13868;20.2;261
13870;20.8;259
13872;20.5;259
13874;19.6;260
13876;20.7;258
13878;23;258
13880;22.6;253
13882;21.9;251
13884;21.9;251
13886;20.5;248
13888;20.2;251
13890;20.9;249
13892;20.2;250
13894;18.7;252
13896;19.3;252
13898;20;255
13900;17.5;255
13902;19.6;256
13904;22;257
13906;19.9;255
13908;19.1;257
13910;20.7;255
13912;19.2;256
13914;20.2;257
13916;19.9;256
13918;20.2;258
13920;19.4;257
13922;20.1;258
13924;24.1;256
13926;21.8;252
13928;22.5;253
13930;22;250
13932;20.6;249
13934;19.8;251
13936;20.7;248
13938;21.5;250
13940;19.5;249
13942;19;251
13944;21.2;252
13946;19.5;250
13948;20.5;253
13950;21.5;251
13952;20.6;250
13954;18.6;252
13956;20.2;250
13958;20.7;253
13960;18.9;252
13962;19.2;253
13964;20.9;254
13966;19.2;254
13968;19.4;256
13970;23.2;252
13972;22.2;250
13974;22.1;251
13976;20.9;249
13978;21.3;249
13980;20;248
13982;19;250
13984;20.2;251
13986;19;250
13988;19.2;253
13990;20.6;252
13992;19.4;253
13994;18.6;256
13996;21;253
13998;22.2;254
14000;20.7;252
14002;19.8;252
14004;20.8;252
14006;19.7;251
14008;19.4;254
14010;20.3;252
14012;19.4;253
14014;19.4;255
14016;22.3;252
14018;22.7;252
14020;19.8;250
14022;20.4;251
14024;22;251
14026;19.8;249
14028;18.5;253
14030;19.9;253
14032;19.3;254
14034;19;257
14036;18.8;256
14038;19.8;259
14040;18.9;259
14042;19.8;259
14044;21.3;260
14046;20.3;257
14048;20.4;259
14050;21.2;257
14052;20.1;256
14054;19.5;259
14056;20.5;257
14058;21.1;258
14060;20.9;256
14062;22.3;254
14064;23.5;251
14066;21.7;248
14068;21;251
14070;20.8;249
14072;20.1;249
14074;19.1;251
14076;18.9;250
14078;19.2;253
14080;18.7;253
14082;18.4;256
14084;19.5;258
14086;19;257
14088;19.3;259
14090;20.6;258
14092;20.5;258
14094;20.5;259
14096;20.1;258
14098;20.5;259
14100;19.4;258
14102;19.4;260
14104;21.1;261
14106;20;259
14108;23.5;258
14110;22.9;253
14112;21.8;252
14114;19.7;252
14116;21.1;250
14118;22.7;251
14120;20.1;249
14122;19.2;250
14124;19.8;251
14126;19.1;250
14128;18.8;254
14130;19.2;254
14132;19.4;255
14134;19.7;256
14136;19.8;254
14138;20.5;256
14140;18.7;254
14142;19;257
14144;21.1;258
14146;20.1;256
14148;18.7;259
14150;20.1;258
14152;21.5;257
14154;23.5;255
14156;21.7;251
14158;21.8;252
14160;20.6;249
14162;19.7;251
14164;21;252
14166;19.9;249
14168;19.7;253
14170;20.1;252
14172;19.6;253
14174;19.2;254
14176;19.4;253
14178;20.3;256
14180;20.3;253
14182;19.7;253
14184;20.6;255
14186;20.3;251
14188;20.9;254
14190;20.3;254
14192;19.6;253
14194;17.9;255
14196;19.2;255
14198;20;257
14200;19.6;255
14202;21.7;254
14204;22.7;253
14206;21.1;250
14208;19.4;253
14210;20.3;253
14212;19.9;253
14214;19.2;255
14216;18.2;255
14218;19.9;258
14220;19;257
14222;18.3;260
14224;19.4;261
14226;21;259
14228;21.5;260
14230;21.4;258
14232;20.7;257
14234;19.7;259
14236;20.6;256
14238;21.1;258
14240;20.4;256
14242;19.7;256
14244;21.3;258
14246;23;253
14248;22.6;254
14250;21.9;251
14252;21.2;250
14254;19.4;251
14256;19.5;251
14258;20.3;253
14260;18.8;253
14262;18.1;255
14264;20.2;257
14266;19.2;255
14268;17.9;260
14270;20.1;260
14272;20.2;260
14274;20.5;260
14276;20.2;260
14278;20.8;260
14280;19.7;259
14282;19.3;261
14284;21.2;262
14286;20.4;259
14288;20.4;263
14290;21.3;261
14292;22.9;258
14294;22.3;257
14296;22.1;253
14298;22.4;254
14300;20.9;251
14302;20;251
14304;21;252
14306;20.1;250
14308;18.8;253
14310;19.8;252
14312;19.3;253
14314;18.3;256
14316;18.5;256
14318;20.3;259
14320;19.6;257
14322;19.7;258
14324;21.3;259
14326;20.3;256
14328;19;259
14330;19.8;259
14332;20.3;259
14334;20.5;260
14336;19.5;259
14338;22.4;260
14340;22.8;255
14342;20.6;255
14344;22.3;255
14346;21.2;251
14348;20.7;254
14350;21;252
14352;20.5;252
14354;19.1;254
14356;20;253
14358;19.9;256
14360;19.3;254
14362;19;255
14364;20.4;256
14366;20.8;253
14368;20.8;254
14370;21;253
14372;20.7;253
14374;20;254
14376;19.3;254
14378;20.2;256
14380;19.1;254
14382;19.5;255
14384;22.7;254
14386;22.8;250
14388;21;251
14390;21.6;249
14392;20.5;249
14394;20.3;250
14396;19.2;250
14398;20.5;252
14400;19.2;251
14402;18.3;254
14404;20.1;256
14406;18.9;253
14408;19.6;257
14410;20.8;254
14412;20.2;255
14414;19.6;256
14416;20.7;253
14418;21.5;255
14420;20.3;252
14422;19.5;252
14424;20.3;254
14426;20.5;251
14428;19.7;255
14430;20.4;253
14432;22.3;252
14434;21.6;251
14436;21.2;249
14438;21.2;251
14440;19.1;249
14442;18.7;251
14444;20;252
14446;19.2;252
14448;17.9;256
14450;19.7;256
14452;18.8;257
14454;19.6;259
14456;19.2;259
14458;21.4;259
14460;20;258
14462;19.9;258
14464;21.3;259
14466;19.8;258
14468;20.1;260
14470;20.7;258
14472;19.8;258
14474;20.1;259
14476;21.7;257
14478;23.2;256
14480;22.3;252
14482;21.6;251
14484;21.8;251
14486;20.5;248
14488;20.3;251
14490;20.7;249
14492;19.6;250
14494;18.7;252
14496;19;252
14498;20;255
14500;18;254
14502;19.7;256
14504;21.4;256
14506;19.6;254
14508;19.1;258
14510;20.4;255
14512;19.3;257
14514;19.7;258
14516;19.9;258
14518;20.4;259
14520;19.6;258
14522;19.6;258
14524;23.1;258
14526;22.5;253
14528;22.4;254
14530;21.9;251
14532;20.3;251
14534;19.5;252
14536;20.6;250
14538;21.3;252
14540;19.1;250
14542;19.3;252
14544;20.6;252
14546;19.5;251
14548;20.3;254
14550;20.9;252
14552;20.2;252
14554;19.5;253
14556;20.5;252
14558;20.9;254
14560;18.9;253
14562;19.9;254
14564;21.2;255
14566;19.6;254
14568;19.3;257
14570;22.2;254
14572;22.6;252
14574;22.1;251
14576;21.2;249
14578;21.2;250
14580;19.6;248
14582;19.3;250
14584;21;251
14586;19;249
14588;19.2;253
14590;20.4;251
14592;19.7;252
14594;18.5;255
14596;21;252
14598;22.7;253
14600;20.8;250
14602;20.2;250
14604;21.4;251
14606;19.9;249
14608;19.9;252
14610;20.6;251
14612;19.5;251
14614;19.1;253
14616;21.2;251
14618;23.1;251
14620;20.4;248
14622;20.5;249
14624;21.8;249
14626;19.2;248
14628;18.7;251
14630;20;250
14632;19.1;252
14634;19;254
14636;19.4;254
14638;19.3;256
14640;18.6;256
14642;19.3;257
14644;20.7;257
14646;19.6;255
14648;20.3;257
14650;20.6;255
14652;19.6;256
14654;18.9;258
14656;20.2;257
14658;20.8;258
14660;19.8;255
14662;21;255
14664;23.8;253
14666;21.8;249
14668;20.8;251
14670;21.2;248
14672;20.1;249
14674;19;251
14676;19;251
14678;19.7;253
14680;17.9;254
14682;18.3;256
14684;20.3;258
14686;18.9;257
14688;19.2;260
14690;20.5;259
14692;20.4;258
14694;20.7;260
14696;20;259
14698;20.6;261
14700;19.4;259
14702;19.1;261
14704;22;262
14706;21;259
14708;22.8;258
14710;22.9;254
14712;21.9;253
14714;20.2;253
14716;21;251
14718;21.8;252
14720;20;250
14722;19.3;251
14724;20.4;252
14726;19.2;250
14728;19.1;254
14730;19.3;254
14732;19;255
14734;19;256
14736;20.1;254
14738;20.4;256
14740;18.8;255
14742;19.2;256
14744;20;257
14746;19.7;256
14748;18.7;259
14750;20.3;259
14752;20.1;259
14754;22.5;258
14756;22.1;255
14758;21.7;255
14760;20.9;252
14762;19.5;254
14764;21.3;255
14766;20;253
14768;19.4;256
14770;20.4;255
14772;19.1;255
14774;18.5;258
14776;19.7;256
14778;20.3;258
14780;20.6;255
14782;20.2;255
14784;21.1;256
14786;20.3;253
14788;20.4;256
14790;20;255
14792;19.4;255
14794;18.5;257
14796;19.1;257
14798;21.3;258
14800;20.7;255
14802;21.4;254
14804;22.5;254
14806;21.1;250
14808;19.5;253
14810;20.5;253
14812;19.8;253
14814;19.8;255
14816;18.4;255
14818;19.6;258
14820;19.3;257
14822;18.6;259
14824;20.2;261
14826;20.7;259
14828;20.5;260
14830;21.7;258
14832;20.7;258
14834;20.3;259
14836;20.3;257
14838;21.1;259
14840;19.9;256
14842;19.9;256
14844;20.9;258
14846;22.8;253
14848;21.9;254
14850;21.6;251
14852;21.2;250
14854;19.9;251
14856;19.6;250
14858;20.4;253
14860;18.3;252
14862;18.5;254
14864;19.1;257
14866;19.2;255
14868;17.8;260
14870;19.3;260
14872;20.4;260
14874;20.4;261
14876;20.2;260
14878;21.1;262
14880;19.8;260
14882;18.9;262
14884;20.4;263
14886;20.2;260
14888;20.3;264
14890;21.6;262
14892;22.8;260
14894;21.4;257
14896;22;254
14898;23.7;255
14900;21.1;251
14902;19.5;252
14904;20.5;253
14906;20;251
14908;20;254
14910;19.7;254
14912;19.3;255
14914;18.1;257
14916;18.9;257
14918;20.1;260
14920;20;258
14922;20.2;259
14924;20.6;260
14926;20.4;257
14928;19.2;260
14930;20.3;260
14932;20.1;260
14934;20.6;261
14936;19.9;260
14938;22.9;260
14940;22.2;256
14942;20.6;256
14944;22.3;255
14946;20.8;252
14948;20.6;254
14950;20.7;252
14952;19.9;252
14954;19.1;254
14956;19.6;253
14958;20.4;256
14960;19.7;254
14962;18.7;255
14964;20.7;256
14966;20.8;253
14968;20.7;255
14970;20.7;253
14972;20.4;253
14974;18.8;255
14976;19.3;255
14978;20;257
14980;18.9;255
14982;19.4;257
14984;22.6;256
14986;22.7;251
14988;20.7;252
14990;21.6;251
14992;20.7;251
14994;20.7;252
14996;19.4;251
14998;20.5;253
15000;19.1;252
15002;18.4;255
15004;19.7;256
15006;19;254
15008;19.6;258
15010;21;255
15012;20;254
15014;19.6;255
15016;20.8;253
15018;21.5;255
15020;20.6;252
15022;19.9;253
15024;20.5;254
15026;20.2;252
15028;19.8;254
15030;21.9;253
15032;23;250
15034;21.3;249
15036;20.9;247
15038;20.5;249
15040;19.2;248
15042;19;250
15044;21.4;252
15046;19.3;251
15048;18.1;254
15050;19.1;255
15052;18.3;257
15054;18.8;259
15056;19.3;259
15058;20.6;260
15060;20;258
15062;20;259
15064;21;260
15066;19.6;258
15068;20.1;260
15070;21.2;258
15072;20.4;259
15074;19.6;260
15076;22.1;257
15078;23.6;256
15080;22.2;252
15082;21.3;251
15084;22.1;251
15086;19.9;248
15088;19.5;252
15090;20.6;250
15092;19.3;251
15094;18.6;253
15096;19;253
15098;19;256
15100;17.7;256
15102;19.7;258
15104;21.8;259
15106;19.6;257
15108;19.4;259
15110;20.7;257
15112;19.2;258
15114;20;260
15116;19.8;260
15118;20.6;261
15120;19.5;259
15122;20.1;261
15124;23.4;259
15126;21.9;255
15128;20.7;256
15130;22.3;252
15132;20.6;252
15134;19.8;253
15136;20.7;251
15138;21.6;253
15140;19.7;251
15142;19.2;252
15144;20.6;253
15146;19.4;253
15148;19.7;255
15150;20.5;254
15152;20.2;254
15154;19.9;256
15156;20.2;254
15158;20.8;256
15160;18.2;255
15162;19.5;257
15164;21;258
15166;18.7;256
15168;19.4;259
15170;22.3;256
15172;22.1;254
15174;21;254
15176;21;252
15178;21.4;253
15180;19.1;252
15182;19.3;254
15184;20.9;254
15186;19.1;253
15188;19.8;256
15190;20.6;255
15192;19.9;255
15194;18.3;257
15196;21.1;255
15198;22.5;255
15200;20.5;251
15202;20;252
15204;21.4;252
15206;20;250
15208;19.9;254
15210;20.6;252
15212;19.7;253
15214;19.4;254
15216;21.3;253
15218;22.6;253
15220;20.9;250
15222;20.9;250
15224;22.4;250
15226;19.4;249
15228;19.2;251
15230;20.4;251
15232;19.1;252
15234;19.7;255
15236;19.1;254
15238;19.7;257
15240;18.8;256
15242;19.2;257
15244;20.9;257
15246;19.7;255
15248;20.3;258
15250;20.7;255
15252;19.7;256
15254;19.3;257
15256;20;255
15258;21.3;257
15260;20.4;255
15262;21.4;254
15264;23.3;251
15266;22;247
15268;20.4;249
15270;20.9;247
15272;20.2;247
15274;19.1;250
15276;19.4;250
15278;19.7;253
15280;18;253
15282;18;255
15284;19.5;257
15286;18.7;256
15288;19.3;259
15290;20.8;258
15292;20.2;258
15294;20;259
15296;19.8;259
15298;20.5;259
15300;19.4;259
15302;19.4;261
15304;20.5;260
15306;20.1;260
15308;20.8;261
15310;22.7;258
15312;21.7;256
15314;20.8;255
15316;21;253
15318;22.1;255
15320;20.2;252
15322;19.5;253
15324;20.1;254
15326;19.5;253
15328;18.5;256
15330;19.5;256
15332;19.1;257
15334;19.8;258
15336;20.5;257
15338;20.6;258
15340;19.1;256
15342;19.1;258
15344;21;259
15346;19.7;257
15348;19.3;261
15350;20.6;259
15352;21.4;258
15354;22.2;258
15356;21.9;255
15358;22;255
15360;20.7;252
15362;18.9;254
15364;21.1;255
15366;19.9;253
15368;19.7;256
15370;19.9;254
15372;19.4;256
15374;17.8;258
15376;20.1;257
15378;20.6;259
15380;20.2;257
15382;19.5;257
15384;21.2;257
15386;20.4;255
15388;19.2;257
15390;19.8;255
15392;19.7;256
15394;18.7;257
15396;19.7;256
15398;21.5;259
15400;20.8;255
15402;21.4;255
15404;23;254
15406;21.4;250
15408;19.8;253
15410;20.7;252
15412;19.9;253
15414;20;254
15416;18.6;254
15418;20;256
15420;18.4;256
15422;18.4;258
15424;20.5;260
15426;20.4;258
15428;20.6;259
15430;21.5;257
15432;20.7;256
15434;20.1;257
15436;19.8;255
15438;20.6;257
15440;20.3;255
15442;18.9;255
15444;20.8;257
15446;22.7;252
15448;22.5;251
15450;21.9;249
15452;21.6;248
15454;19.9;249
15456;19.6;248
15458;20;251
15460;17.9;251
15462;18.6;253
15464;20;255
15466;19;254
15468;17.6;258
15470;19.9;258
15472;20.3;258
15474;20.8;259
15476;20;257
15478;20.9;259
15480;19.5;258
15482;18.7;260
15484;21.3;261
15486;20.5;258
15488;20.4;261
15490;21.3;260
15492;22.6;258
15494;21.6;256
15496;21.8;253
15498;22.3;254
15500;21.1;251
15502;19.7;251
15504;19.8;252
15506;19.8;251
15508;18.5;255
15510;19.4;254
15512;19.3;255
15514;18.3;257
15516;18.9;258
15518;19.6;260
15520;19.4;259
15522;20.1;260
15524;21.3;260
15526;20.6;258
15528;18.9;261
15530;20.5;261
15532;20.5;260
15534;20.3;262
15536;19.9;262
15538;23.2;261
15540;22.9;257
15542;21;256
15544;22.2;256
15546;20.9;253
15548;20.2;256
15550;20.7;254
15552;19.5;254
15554;18.6;256
15556;19.4;255
15558;19.8;258
15560;19.5;255
15562;19.5;257
15564;21.3;257
15566;20.9;255
15568;20.2;257
15570;20.3;255
15572;19.8;255
15574;19.2;256
15576;19.1;256
15578;20.2;258
15580;19.1;257
15582;19.9;258
15584;23.8;257
15586;22.9;252
15588;20.4;253
15590;21.4;252
15592;20.4;252
15594;20.3;253
15596;19.6;252
15598;20.2;255
15600;19.5;254
15602;17.8;257
15604;20.3;259
15606;19.7;256
15608;19.7;260
15610;21.1;258
15612;20.2;257
15614;20;258
15616;20.9;256
15618;22;257
15620;20.3;254
15622;19.6;255
15624;20.4;256
15626;20.1;253
15628;20;256
15630;21.7;254
15632;22.9;252
15634;21.7;251
15636;20.8;248
15638;20.9;250
15640;19.4;248
15642;19.3;250
15644;21.1;252
15646;19.8;251
15648;18.2;254
15650;19.9;254
15652;18.3;256
15654;18.5;258
15656;19.2;258
15658;20.9;259
15660;20.3;257
15662;19.9;258
15664;20.2;258
15666;20;256
15668;19.8;259
15670;21.1;256
15672;19.5;257
15674;19.4;259
15676;22.5;254
15678;22.3;253
15680;22;249
15682;21.3;248
15684;21.5;248
15686;19.9;247
15688;20.3;250
15690;20.3;249
15692;19.5;249
15694;18.4;252
15696;18.8;251
15698;19.7;255
15700;17.7;255
15702;19.1;257
15704;21.1;258
15706;19.5;256
15708;19.5;259
15710;20.8;258
15712;19.6;258
15714;19.9;259
15716;19.8;259
15718;20.7;261
15720;19.3;260
15722;20.8;261
15724;22.2;259
15726;21.6;254
15728;21.3;255
15730;22.3;252
15732;20.9;252
15734;19.8;253
15736;20.8;251
15738;21.4;253
15740;19.4;251
15742;19.2;252
15744;20.4;253
15746;19.8;253
15748;19.1;256
15750;20.6;254
15752;19.6;254
15754;19.5;256
15756;20.3;253
15758;20.3;256
15760;18.9;255
15762;18.8;257
15764;20.7;258
15766;19;257
15768;19.3;259
15770;22.8;256
15772;21.6;254
15774;22.2;254
15776;21.1;252
15778;21.5;253
15780;19.6;251
15782;19.1;253
15784;21.3;254
15786;18.8;252
15788;19.5;256
15790;20.3;254
15792;19.3;255
15794;18.5;258
15796;21.5;255
15798;22.5;256
15800;20.7;252
15802;20;252
15804;21.1;253
15806;19.9;251
15808;19.8;254
15810;20.7;253
15812;19.6;253
15814;20.4;255
15816;22;251
15818;23.1;251
15820;21;249
15822;20.1;249
15824;21.9;250
15826;19.5;248
15828;19;251
15830;20.3;251
15832;19.1;252
15834;19.4;255
15836;19.2;254
15838;19.9;257
15840;19.4;256
15842;19;257
15844;21.6;257
15846;19.9;255
15848;19.4;257
15850;21.1;254
15852;20.3;254
15854;19.4;256
15856;20.3;254
15858;21.6;255
15860;20.1;253
15862;20.8;253
15864;23.7;251
15866;21.9;248
15868;21.4;250
15870;21.2;247
15872;20.3;247
15874;20.1;249
15876;19.1;248
15878;20;252
15880;17.1;251
15882;18.6;254
15884;20;256
15886;18.9;255
15888;19;257
15890;21.3;256
15892;19.6;256
15894;20;257
15896;19.3;257
15898;20.5;259
15900;19.5;258
15902;19.1;259
15904;20.9;260
15906;19.7;258
15908;22.5;259
15910;23.2;254
15912;21.6;253
15914;20.9;252
15916;20.8;250
15918;21.9;252
15920;19.7;251
15922;19.4;251
15924;20.2;252
15926;18.9;251
15928;18.6;255
15930;19.3;255
15932;19.5;256
15934;19.4;256
15936;19.8;255
15938;20;257
15940;19;256
15942;19.4;258
15944;20.6;259
15946;19.9;257
15948;18.9;260
15950;20.4;259
15952;20.4;260
15954;22.7;259
15956;21.8;255
15958;21.7;256
15960;21.1;253
15962;19.5;254
15964;20.5;255
15966;20;253
15968;19.7;256
15970;19.7;254
15972;19.5;255
15974;18.4;257
15976;19.5;256
15978;19.9;258
15980;20.2;256
15982;19.4;256
